"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"699","Will be in Cleveland, Ohio w/ @mike_pence tonight- join us: https://t.co/hre7FofPxQ

Naples, Florida-tomorrow @ 6pm: https://t.co/Oax06JVzv1",FALSE,15024,NA,2016-10-22 14:01:18,FALSE,NA,"789828981197602816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",5914,FALSE,FALSE,NA,NA
"700","""@AZTRUMPTRAIN: I #Voted for DonaldTrump! #Arizona ‚òâ #Economy #Immigration #Jobs #Veterans #BorderControl #Trade‚Ä¶ https://t.co/0BJk9BwkfW""",FALSE,15601,NA,2016-10-22 11:37:58,FALSE,NA,"789792909969195009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",6107,FALSE,FALSE,NA,NA
"701","""@jensen4law: Best way to pay Hillary back for what she did to @BernieSanders #DNCleak is a DonaldTrump LANDSLIDE https://t.co/Ha8o5wCyGh""",FALSE,25390,NA,2016-10-22 11:35:18,FALSE,NA,"789792240390533124",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",14090,FALSE,FALSE,NA,NA
"702","The media refuses to talk about the three new national polls that have me in first place. Biggest crowds ever - watch what happens!",FALSE,63155,NA,2016-10-22 03:33:54,FALSE,NA,"789671091182632960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",23721,FALSE,FALSE,NA,NA
"703","Just returned from Pennsylvania where we will be bringing back their jobs. Amazing crowd. Will be going back tomorrow, to Gettysburg!",FALSE,36577,NA,2016-10-22 03:23:34,FALSE,NA,"789668492480016384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",11100,FALSE,FALSE,NA,NA
"704","Governor @Mike_Pence and I will be in Cleveland, Ohio tomorrow night at 7pm - join us! #MAGA
Tickets:‚Ä¶ https://t.co/kfJv5Po0x6",FALSE,21544,NA,2016-10-22 02:41:07,TRUE,NA,"789657808052621313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",8392,FALSE,FALSE,NA,NA
"705","Thank you to the great crowd of supporters in Newtown, Pennsylvania. Get out &amp; VOTE on 11/8/16. Lets #MAGA! Watch:‚Ä¶ https://t.co/eb6XuMlbFW",FALSE,22450,NA,2016-10-22 00:58:02,TRUE,NA,"789631866714386432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9515,FALSE,FALSE,NA,NA
"706","#CrookedHillary sending U.S. intelligence info. to Podesta‚Äôs hacked email is ‚Äòunquestionably an OPSEC violation‚Äô https://t.co/z58aeo4CO7",FALSE,20989,NA,2016-10-21 22:50:00,FALSE,NA,"789599646821806085",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12060,FALSE,FALSE,NA,NA
"707","WikiLeaks reveals Clinton camp‚Äôs work with ‚ÄòVERY friendly and malleable reporters‚Äô 
#DrainTheSwamp #CrookedHillary
https://t.co/bcYLslrxi0",FALSE,17258,NA,2016-10-21 22:46:37,FALSE,NA,"789598795315150853",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9431,FALSE,FALSE,NA,NA
"708","Donna Brazile Shreds Obama Economy - Acting DNC chair says 'people are more in despair about how things are' https://t.co/LQNbISSoX0",FALSE,20828,NA,2016-10-21 22:36:04,FALSE,NA,"789596138462650372",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11453,FALSE,FALSE,NA,NA
"709","""{Crooked Hillary Clinton} created this mess, and she knows it."" 
#DrainTheSwamp https://t.co/3cBNYjl5CD https://t.co/sjwkuq3nkk",FALSE,19700,NA,2016-10-21 22:30:14,FALSE,NA,"789594671387447297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11475,FALSE,FALSE,NA,NA
"710","'Clinton Campaign And Harry Reid Worked With New York Times To Smear State Dept Watchdog'
Time to #DrainTheSwamp! 
https://t.co/0VDdGdpCTg",FALSE,16873,NA,2016-10-21 22:14:47,FALSE,NA,"789590785733918721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9731,FALSE,FALSE,NA,NA
"711","VERY IRONIC: ""In 2010 video, Clinton lectured underlings on cybersecurity and guarding ‚Äòsensitive information‚Äô"" 
https://t.co/dL7VDMqSLy",FALSE,20769,NA,2016-10-21 22:10:57,FALSE,NA,"789589818581848064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11454,FALSE,FALSE,NA,NA
"712","Great crowd in Johnstown, Pennsylvania- thank you. Get out &amp; VOTE on 11/8! Watch the MOVEMENT in PA. this afternoon‚Ä¶ https://t.co/DUMlbSkVeY",FALSE,24304,NA,2016-10-21 21:07:54,TRUE,NA,"789573953144680448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10483,FALSE,FALSE,NA,NA
"713","A top Clinton Foundation official said he could name ‚Äú500 different examples‚Äù of conflicts of interest. 
https://t.co/rtWhdYOyq7",FALSE,20603,NA,2016-10-21 18:58:20,FALSE,NA,"789541345216036864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11980,FALSE,FALSE,NA,NA
"714","#CrookedHillary ‚Äúwas at center of negotiating $12M commitment from King Mohammed VI of Morocco‚Äù to Clinton Fdn. https://t.co/HWOQ7jQWY2",FALSE,19456,NA,2016-10-21 18:54:00,FALSE,NA,"789540253791059974",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12033,FALSE,FALSE,NA,NA
"715","Great crowd in Fletcher, North Carolina- thank you! Heading to Johnstown, Pennsylvania now! Get out on November 8th‚Ä¶ https://t.co/IG5KhKIz3W",FALSE,26011,NA,2016-10-21 17:43:39,TRUE,NA,"789522551462428672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10059,FALSE,FALSE,NA,NA
"716","The results are in on the final debate and it is almost unanimous, I WON! Thank you, these are very exciting times.",FALSE,56443,NA,2016-10-21 17:34:35,FALSE,NA,"789520268972601344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",16788,FALSE,FALSE,NA,NA
"717","Huma calls it a ""MESS,"" the rest of us call it CORRUPT! WikiLeaks catches Crooked in the act - again.
#DrainTheSwamp https://t.co/juvdLIJPWu",FALSE,25063,NA,2016-10-21 15:23:39,FALSE,NA,"789487320290430976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14917,FALSE,FALSE,NA,NA
"718","Hillary &amp; Obama's Broken Promises. 
#RepealObamacare https://t.co/oz24r2xW7G",FALSE,24822,NA,2016-10-20 22:08:15,FALSE,NA,"789226753831075841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13416,FALSE,FALSE,NA,NA
"719","In addition to those without health coverage- those that have disastrous #Obamacare are seeing MASSIVE PREMIUM INCR‚Ä¶ https://t.co/J7ldXmUmJm",FALSE,24155,NA,2016-10-20 21:59:48,TRUE,NA,"789224624320028672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11346,FALSE,FALSE,NA,NA
"720","Crooked Hillary promised 200k jobs in NY and FAILED. We'll create 25M jobs when I'm president, and I will DELIVER! https://t.co/NgyCkEH7Xn",FALSE,24688,NA,2016-10-20 20:30:01,FALSE,NA,"789202030493634560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12206,FALSE,FALSE,NA,NA
"721","Crooked took MILLIONS from oppressive ME countries. Will she give the $$$ back? Probably not. Don't forget her slog‚Ä¶ https://t.co/esLgql0Gg8",FALSE,23707,NA,2016-10-20 20:26:01,TRUE,NA,"789201022442962944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12493,FALSE,FALSE,NA,NA
"722","'Trump won the third debate'
https://t.co/Wh52fyLNRz",FALSE,26316,NA,2016-10-20 20:06:18,FALSE,NA,"789196063819390976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10711,FALSE,FALSE,NA,NA
"723","UPCOMING RALLIES - JOIN ME!

TOMORROW
Fletcher, NC @ 12pm. 
https://t.co/uASvA4Gd4r

SATURDAY
Cleveland, OH @ 7pm. 
https://t.co/hre7Foxqpo",FALSE,12999,NA,2016-10-20 19:51:59,FALSE,NA,"789192459179790337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",5732,FALSE,FALSE,NA,NA
"724","#ICYMI - OHIO RALLY!
Watch here: https://t.co/0qAjfOcu6Y https://t.co/fpShHiXI31",FALSE,13295,NA,2016-10-20 19:51:39,FALSE,NA,"789192376002551810",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",5141,FALSE,FALSE,NA,NA
"725","Want access to Crooked Hillary? Don't forget - it's going to cost you!
#DrainTheSwamp #PayToPlay https://t.co/qjMBZkEnK9",FALSE,29354,NA,2016-10-20 18:25:34,FALSE,NA,"789170710270742528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15243,FALSE,FALSE,NA,NA
"726","Thank you Delaware County, Ohio! Remember- either we WIN this election, or we are going to LOSE this country!‚Ä¶ https://t.co/ntDRTzYOqi",FALSE,27033,NA,2016-10-20 17:33:10,TRUE,NA,"789157526378012672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11116,FALSE,FALSE,NA,NA
"727","If elected POTUS - I will stop RADICAL ISLAMIC TERRORISM in this country! In order to do this, we need to‚Ä¶ https://t.co/45Vyk6z18m",FALSE,38222,NA,2016-10-20 15:52:38,TRUE,NA,"789132223479947264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16313,FALSE,FALSE,NA,NA
"728","Why didn't Hillary Clinton announce that she was inappropriately given the debate questions - she secretly used them! Crooked Hillary.",FALSE,50101,NA,2016-10-20 14:55:50,FALSE,NA,"789117930801926148",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",19461,FALSE,FALSE,NA,NA
"729","Thank you America! #MAGA

Rasmussen National Poll
Donald Trump 43%
Hillary Clinton 40% https://t.co/n4eZ3qpcjg",FALSE,43967,NA,2016-10-20 13:27:41,FALSE,NA,"789095747635572736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20123,FALSE,FALSE,NA,NA
"730","Just landed in Ohio. Thank you America- I am honored to win the final debate for our MOVEMENT. It is time to‚Ä¶ https://t.co/ivdjRzL6wZ",FALSE,44803,NA,2016-10-20 07:14:05,TRUE,NA,"789001728632946688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19186,FALSE,FALSE,NA,NA
"731","Totally dishonest Donna Brazile chokes on the truth. Highly illegal! 
Watch: https://t.co/Rs5brj31bA https://t.co/FYoRo6MUjX",FALSE,34916,NA,2016-10-20 04:27:27,FALSE,NA,"788959791179767808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17591,FALSE,FALSE,NA,NA
"732","The Washington Times Presidential Debate Poll:
TRUMP 77% (18,290)
CLINTON 17% (4,100)
#DrainTheSwamp #Debate https://t.co/wsgsf5nv6H",FALSE,44510,NA,2016-10-20 04:18:06,FALSE,NA,"788957439542587392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21104,FALSE,FALSE,NA,NA
"733","Join the MOVEMENT to #MAGA!
https://t.co/3KWOl2ibaW https://t.co/V84qfN4oz1",FALSE,19855,NA,2016-10-20 04:10:06,FALSE,NA,"788955427975393281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9069,FALSE,FALSE,NA,NA
"734","Great poll - thank you America! Once we #DrainTheSwamp, together we will #MAGAÌ†ºÌ∑∫Ì†ºÌ∑∏#Debate https://t.co/SvcjmrsHKD",FALSE,36199,NA,2016-10-20 04:06:44,FALSE,NA,"788954581346779136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15117,FALSE,FALSE,NA,NA
"735","That was really exciting. Made all of my points. MAKE AMERICA GREAT AGAIN!",FALSE,71527,NA,2016-10-20 02:59:26,FALSE,NA,"788937644642213888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",22256,FALSE,FALSE,NA,NA
"736","Join my team over on my Facebook page- live now! #Debates
https://t.co/vpDVQfO58A https://t.co/5v1tWzHrxq",FALSE,12722,NA,2016-10-20 02:51:39,FALSE,NA,"788935685088477185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",4597,FALSE,FALSE,NA,NA
"737","The era of division is coming to an end. We will create a new future of #AmericanUnity. First, we need to‚Ä¶ https://t.co/mZUFP24Bgh",FALSE,24178,NA,2016-10-20 02:47:21,TRUE,NA,"788934601506889728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10034,FALSE,FALSE,NA,NA
"738","We cannot take four more years of Barack Obama and that‚Äôs what you‚Äôll get if you vote for Hillary. #BigLeagueTruth",FALSE,45948,NA,2016-10-20 02:40:23,FALSE,NA,"788932848317116416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",18657,FALSE,FALSE,NA,NA
"739","I started this campaign to Make America Great Again. That‚Äôs what I‚Äôm going to do. #MAGA #debate",FALSE,36445,NA,2016-10-20 02:39:25,FALSE,NA,"788932604460347392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",14359,FALSE,FALSE,NA,NA
"740","HILLARY'S HEALTH CARE POLICIES
#DrainTheSwamp #Debate https://t.co/t1Sr8dk2Xi",FALSE,15864,NA,2016-10-20 02:34:01,FALSE,NA,"788931248672563200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",7250,FALSE,FALSE,NA,NA
"741","We have to repeal &amp; replace #Obamacare! Look at what is doing to people! #DrainTheSwamp https://t.co/fsv7P11mWV",FALSE,25025,NA,2016-10-20 02:32:57,FALSE,NA,"788930977301090304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15210,FALSE,FALSE,NA,NA
"742","ISIS has infiltrated countries all over Europe by posing as refugees, and @HillaryClinton will allow it to happen h‚Ä¶ https://t.co/MmeW2qsTQh",FALSE,33709,NA,2016-10-20 02:31:45,TRUE,NA,"788930678255517696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",16128,FALSE,FALSE,NA,NA
"743","The economy cannot take four more years of these same failed policies.
#BigLeagueTruth #DrainTheSwamp https://t.co/o8g2E5xXy6",FALSE,16168,NA,2016-10-20 02:31:07,FALSE,NA,"788930515520724992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",7785,FALSE,FALSE,NA,NA
"744","Together we can save American JOBS, American LIVES, and AMERICAN FUTURES! #Debates https://t.co/2Yfd0Omn4X",FALSE,15439,NA,2016-10-20 02:29:29,FALSE,NA,"788930105976299521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",6793,FALSE,FALSE,NA,NA
"745","USA has the greatest business people in the world but we let political hacks negotiate our deals. We need change! #BigLeagueTruth #Debate",FALSE,21097,NA,2016-10-20 02:28:17,FALSE,NA,"788929804351385600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",8323,FALSE,FALSE,NA,NA
"746","I WILL DEFEAT ISIS. THEY HAVE BEEN AROUND TOO LONG! What has our leadership been doing?
#DrainTheSwamp https://t.co/tU0iW3Gi9v",FALSE,14171,NA,2016-10-20 02:27:31,FALSE,NA,"788929609458823168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",6492,FALSE,FALSE,NA,NA
"747","#SecondAmendment #2A
#Debates https://t.co/QbOaf8Dlhs",FALSE,10296,NA,2016-10-20 01:18:09,FALSE,NA,"788912156234227712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",4992,FALSE,FALSE,NA,NA
"748","It is so imperative that we have the right justices. #DrainTheSwamp #Debates¬†#BigLeagueTruth https://t.co/RHryqijTlu",FALSE,9694,NA,2016-10-20 01:14:12,FALSE,NA,"788911161605443584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",4780,FALSE,FALSE,NA,NA
"749",".@HillaryClinton lists litany of ways she plans to restrict gun rights. 2A will not survive a Hillary presidency. #Debate #BigLeagueTruth",FALSE,10616,NA,2016-10-20 01:13:09,FALSE,NA,"788910896026357761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",4847,FALSE,FALSE,NA,NA
"750","The 2nd Amendment is under siege. We need SCOTUS judges who will uphold the US Constitution. #Debate #BigLeagueTruth",FALSE,13093,NA,2016-10-20 01:10:23,FALSE,NA,"788910201755742208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",5867,FALSE,FALSE,NA,NA
"751","Hillary Clinton wants to create the most liberal Supreme Court in history #debate #DrainTheSwamp https://t.co/fKJBNXvluh",FALSE,12003,NA,2016-10-20 01:07:40,FALSE,NA,"788909516775567360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",7098,FALSE,FALSE,NA,NA
"752","Ready to lead. Ready to Make America Great Again. #Debate #MAGA",FALSE,17587,NA,2016-10-20 01:04:57,FALSE,NA,"788908831304654848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",6965,FALSE,FALSE,NA,NA
"753","This is an incredible MOVEMENT- WE are going to take our country BACK! #November8th #BigLeagueTruth #Debate https://t.co/BT4VgYTkBr",FALSE,10704,NA,2016-10-20 00:58:56,FALSE,NA,"788907319434158080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",4731,FALSE,FALSE,NA,NA
"754","Tune in at https://t.co/Q08Kp4w3oT and get the word out #BigLeagueTruth #Debate Help us spread the TRUTH, stop the‚Ä¶ https://t.co/GS9YQYzF6x",FALSE,8200,NA,2016-10-20 00:57:04,TRUE,NA,"788906847906304004",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",4853,FALSE,FALSE,NA,NA
"755","I will be handing over my Twitter account to my team of deplorables for tonight's #debate
#MakeAmericaGreatAgain",FALSE,24987,NA,2016-10-20 00:48:32,FALSE,NA,"788904702528229376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",7506,FALSE,FALSE,NA,NA
"756","UNBELIEVABLE!
Clinton campaign contractor caught in voter-fraud video is a felon who visited White House 342 times: https://t.co/qQdsMHAtkT",FALSE,24527,NA,2016-10-19 22:57:24,FALSE,NA,"788876733332062208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17259,FALSE,FALSE,NA,NA
"757","'Over 250,000 to Lose Health Insurance in Battleground North Carolina Due to #Obamacare'
https://t.co/18McSKO2AY",FALSE,12458,NA,2016-10-19 22:16:07,FALSE,NA,"788866344733114368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",7597,FALSE,FALSE,NA,NA
"758","Join my team tonight at 8:30pmE!
https://t.co/ZqJmf4yB87 https://t.co/ncJXn6fURF",FALSE,11176,NA,2016-10-19 22:14:24,FALSE,NA,"788865913822916608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",4708,FALSE,FALSE,NA,NA
"759","I will issue a lifetime ban against senior executive branch officials lobbying on behalf of a FOREIGN GOVERNMENT!‚Ä¶ https://t.co/GQizTdCdFC",FALSE,33506,NA,2016-10-19 21:28:45,TRUE,NA,"788854422105235456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14207,FALSE,FALSE,NA,NA
"760","I am going to expand the definition of LOBBYIST - so we close all the LOOPHOLES! #DrainTheSwamp https://t.co/PBPrrEnfSK",FALSE,20461,NA,2016-10-19 21:26:25,FALSE,NA,"788853838191075328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",8818,FALSE,FALSE,NA,NA
"761","Obamacare premiums increasing 33% in Pennsylvania - a complete disaster. It must be repealed and replaced!‚Ä¶ https://t.co/aDZEfcI7SM",FALSE,20053,NA,2016-10-19 21:22:26,TRUE,NA,"788852833810427905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10362,FALSE,FALSE,NA,NA
"762","'Hillary Clinton Deleted Emails With Her Email Server Technician'
https://t.co/VvO4lTKsaj",FALSE,14335,NA,2016-10-19 19:57:03,FALSE,NA,"788831347036917760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",7851,FALSE,FALSE,NA,NA
"763","Join me in Delaware, Ohio tomorrow at 12:30pm! #DrainTheSwamp 
Tickets: https://t.co/TWRFY1ryY8 https://t.co/Zd1KjzlCtJ",FALSE,11808,NA,2016-10-19 19:31:10,FALSE,NA,"788824835019255808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",4645,FALSE,FALSE,NA,NA
"764","'Top Hillary Adviser Mocked, Plotted Attacks on Pro-Sanders Civil Rights Leader' #DrainTheSwamp 
https://t.co/ER5FtjZgjw",FALSE,11863,NA,2016-10-19 19:09:28,FALSE,NA,"788819370919157760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",6458,FALSE,FALSE,NA,NA
"765","'Dem Operative Who Oversaw Trump Rally Agitators Visited White House 342 Times' #DrainTheSwamp 
https://t.co/MO4SJaQMzo",FALSE,18573,NA,2016-10-19 18:10:41,FALSE,NA,"788804579106226176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12013,FALSE,FALSE,NA,NA
"766","'State works hard, and illegally, for Clinton' #DrainTheSwamp https://t.co/zXvUnJTKhF",FALSE,14547,NA,2016-10-19 18:06:23,FALSE,NA,"788803495507832833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",7939,FALSE,FALSE,NA,NA
"767","'Scandals surround Clinton's gatekeeper at State'
#DrainTheSwamp https://t.co/xxTTZeMYAc",FALSE,13100,NA,2016-10-19 18:05:18,FALSE,NA,"788803222496346112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",7050,FALSE,FALSE,NA,NA
"768","The State Department's 'shadow government' #DrainTheSwamp 
https://t.co/UtbqlGrYJh",FALSE,14441,NA,2016-10-19 17:00:22,FALSE,NA,"788786885015457792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",8258,FALSE,FALSE,NA,NA
"769","More Anti-Catholic Emails From Team Clinton: https://t.co/KYirBbYjp2 https://t.co/f8Z7olUvlM",FALSE,15445,NA,2016-10-19 16:57:44,FALSE,NA,"788786220671176704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9784,FALSE,FALSE,NA,NA
"770","It is time to #DrainTheSwamp!
https://t.co/U2XeM2vDJK",FALSE,18534,NA,2016-10-19 15:34:12,FALSE,NA,"788765196584038400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9498,FALSE,FALSE,NA,NA
"771","‚ÄòFood Groups‚Äô ‚Äì Emails Show Clinton Campaign Organized Potential VPs By Race And Gender: https://t.co/Qk1fOm1t8L",FALSE,18555,NA,2016-10-19 01:28:27,FALSE,NA,"788552360326893568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11194,FALSE,FALSE,NA,NA
"772","#DrainTheSwamp 
https://t.co/wqqPjxfBoJ",FALSE,17015,NA,2016-10-19 01:00:40,FALSE,NA,"788545364664070144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9610,FALSE,FALSE,NA,NA
"773","Time to #DrainTheSwamp in Washington, D.C. and VOTE #TrumpPence16 on 11/8/2016. Together, we will MAKE AMERICA SAFE‚Ä¶ https://t.co/rVcjXdWxzp",FALSE,42023,NA,2016-10-19 00:53:43,TRUE,NA,"788543616926912512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23354,FALSE,FALSE,NA,NA
"774","Hillary is the most corrupt person to ever run for the presidency of the United States. #DrainTheSwamp https://t.co/xA3YO8YzCq",FALSE,52165,NA,2016-10-19 00:34:21,FALSE,NA,"788538743950938112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25898,FALSE,FALSE,NA,NA
"775","'Clinton Campaign Tried to Limit Damage From Classified Info on Email Server' #DrainTheSwamp 
https://t.co/5j8WuKLL5o",FALSE,17141,NA,2016-10-19 00:31:25,FALSE,NA,"788538003836678144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10177,FALSE,FALSE,NA,NA
"776","'Trump rally disrupter was once on Clinton's payroll'
https://t.co/75oLLuD4SI",FALSE,26865,NA,2016-10-18 21:42:34,FALSE,NA,"788495515021299713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17030,FALSE,FALSE,NA,NA
