"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","hour"
"214","There are now 77 major or significant Walls built around the world, with 45 countries planning or building Walls. O… ",FALSE,186866,NA,2019-01-16 12:33:04,TRUE,NA,"1085515276228153345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",46676,FALSE,FALSE,NA,NA,7
"215","Great being with the National Champion Clemson Tigers last night at the White House. Because of the Shutdown I serv… ",FALSE,164257,NA,2019-01-15 16:11:31,TRUE,NA,"1085207864224960519",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",27837,FALSE,FALSE,NA,NA,11
"216","Congratulations ClemsonFB! ",FALSE,88461,NA,2019-01-15 15:18:30,FALSE,NA,"1085194521036546049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16344,FALSE,FALSE,NA,NA,10
"217","Why is Nancy Pelosi getting paid when people who are working are not?",FALSE,212558,NA,2019-01-15 13:25:59,FALSE,NA,"1085166206095630336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",50055,FALSE,FALSE,NA,NA,8
"218","Polls are now showing that people are beginning to understand the Humanitarian Crisis and Crime at the Border. Numb… ",FALSE,113072,NA,2019-01-15 12:49:21,TRUE,NA,"1085156987183263749",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",27993,FALSE,FALSE,NA,NA,7
"219","A big new Caravan is heading up to our Southern Border from Honduras. Tell Nancy and Chuck that a drone flying arou… ",FALSE,117294,NA,2019-01-15 12:37:55,TRUE,NA,"1085154110108848128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",29823,FALSE,FALSE,NA,NA,7
"220","Volkswagen will be spending 800 million dollars in Chattanooga, Tennessee. They will be making Electric Cars. Congr… ",FALSE,113855,NA,2019-01-15 12:25:45,TRUE,NA,"1085151045922234368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23464,FALSE,FALSE,NA,NA,7
"221","Just announced that Veterans unemployment has reached an 18 year low, really good news for our Vets and their famil… ",FALSE,119346,NA,2019-01-15 12:16:00,TRUE,NA,"1085148593617555456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25694,FALSE,FALSE,NA,NA,7
"222","The rank and file of the FBI are great people who are disgusted with what they are learning about Lyin’ James Comey… ",FALSE,110814,NA,2019-01-15 11:58:52,TRUE,NA,"1085144283437506560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",26889,FALSE,FALSE,NA,NA,6
"223","For decades, politicians promised to secure the border, fix our trade deals, bring back our factories, get tough on… ",FALSE,140420,NA,2019-01-14 22:19:49,TRUE,NA,"1084938160516169729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",31744,FALSE,FALSE,NA,NA,17
"224","Spoke w/ President Erdogan of Turkey to advise where we stand on all matters including our last two weeks of succes… ",FALSE,89189,NA,2019-01-14 22:12:49,TRUE,NA,"1084936400212963329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17633,FALSE,FALSE,NA,NA,17
"225","Getting ready to go on stage at the AFBF100 in New Orleans - packed house! I will try and match the great game pla… ",FALSE,63372,NA,2019-01-14 18:44:35,TRUE,NA,"1084883995886800896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12504,FALSE,FALSE,NA,NA,13
"226","MAKE AMERICA GREAT AGAIN!",FALSE,198306,NA,2019-01-10 13:43:54,FALSE,NA,"1083358775925460992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",42587,FALSE,FALSE,NA,NA,8
"227","Getting ready to leave for the Great State of Texas! MAGA",FALSE,101711,NA,2019-01-10 13:43:15,FALSE,NA,"1083358611315789826",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15138,FALSE,FALSE,NA,NA,8
"228","“Great support for Border Security and the Wall.” foxandfriends  Even greater than anyone would know! “Presidents… ",FALSE,90016,NA,2019-01-10 13:41:25,TRUE,NA,"1083358150214979585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18485,FALSE,FALSE,NA,NA,8
"229","There is GREAT unity with the Republicans in the House and Senate, despite the Fake News Media working in overdrive… ",FALSE,87016,NA,2019-01-10 13:34:10,TRUE,NA,"1083356326833602561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18796,FALSE,FALSE,NA,NA,8
"230","Cryin Chuck told his favorite lie when he used his standard sound bite that I “slammed the table &amp; walked out of th… ",FALSE,155589,NA,2019-01-10 13:24:30,TRUE,NA,"1083353895030702080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",32881,FALSE,FALSE,NA,NA,8
"231","Gave an OFF THE RECORD luncheon, somewhat of a White House tradition or custom, to network anchors yesterday - and… ",FALSE,122664,NA,2019-01-10 03:53:03,TRUE,NA,"1083210083771785216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",26661,FALSE,FALSE,NA,NA,22
"232","The Mainstream Media has NEVER been more dishonest than it is now. NBC and MSNBC are going Crazy. They report stori… ",FALSE,125635,NA,2019-01-10 03:43:13,TRUE,NA,"1083207607412760576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",31573,FALSE,FALSE,NA,NA,22
"233","Just left a meeting with Chuck and Nancy, a total waste of time. I asked what is going to happen in 30 days if I qu… ",FALSE,251024,NA,2019-01-09 20:34:46,TRUE,NA,"1083099784012091396",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","realDonaldTrump",56711,FALSE,FALSE,NA,NA,15
"234","Thank you to all of America's brave police, deputies, sheriffs, and federal law enforcement on National Law Enforce… ",FALSE,117360,NA,2019-01-09 19:31:29,TRUE,NA,"1083083858357248000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",27015,FALSE,FALSE,NA,NA,14
"235","Billions of dollars are sent to the State of California for Forest fires that, with proper Forest Management, would… ",FALSE,125645,NA,2019-01-09 15:25:43,TRUE,NA,"1083022011574747137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",27869,FALSE,FALSE,NA,NA,10
"236","Our Country is doing so well in so many ways. Great jobs numbers, with a record setting December. We are rebuilding… ",FALSE,162547,NA,2019-01-09 14:06:09,TRUE,NA,"1083001986331672580",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",32947,FALSE,FALSE,NA,NA,9
"237","Thank you for soooo many nice comments regarding my Oval Office speech. A very interesting experience!",FALSE,228833,NA,2019-01-09 04:33:59,FALSE,NA,"1082857997032919040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",34318,FALSE,FALSE,NA,NA,23
"238","",FALSE,145856,NA,2019-01-09 02:16:29,FALSE,NA,"1082823394234716160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",37632,FALSE,FALSE,NA,NA,21
"239","Congratulations to a truly great football team, the Clemson Tigers, on an incredible win last night against a power… ",FALSE,133485,NA,2019-01-08 14:42:39,TRUE,NA,"1082648785312976896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20446,FALSE,FALSE,NA,NA,9
"240","Talks with China are going very well!",FALSE,126433,NA,2019-01-08 13:16:09,FALSE,NA,"1082627015235256321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19571,FALSE,FALSE,NA,NA,8
"241","“The President is the biggest and best supporter of the Steel Industry in many years. We are now doing really well.… ",FALSE,102511,NA,2019-01-08 13:13:06,TRUE,NA,"1082626249984491520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22126,FALSE,FALSE,NA,NA,8
"242","Economic numbers looking REALLY good. Can you imagine if I had long term ZERO interest rates to play with like the… ",FALSE,123785,NA,2019-01-08 13:01:15,TRUE,NA,"1082623264877432837",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25127,FALSE,FALSE,NA,NA,8
"243","Endless Wars, especially those which are fought out of judgement mistakes that were made many years ago, &amp; those wh… ",FALSE,150772,NA,2019-01-08 03:50:29,TRUE,NA,"1082484663216730113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",32322,FALSE,FALSE,NA,NA,22
"244","I am pleased to inform you that I will Address the Nation on the Humanitarian and National Security crisis on our S… ",FALSE,193681,NA,2019-01-07 18:44:41,TRUE,NA,"1082347305699889157",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",45069,FALSE,FALSE,NA,NA,13
"245","The Failing New York Times has knowingly written a very inaccurate story on my intentions on Syria. No different fr… ",FALSE,109116,NA,2019-01-07 14:55:05,TRUE,NA,"1082289526339448832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",24154,FALSE,FALSE,NA,NA,9
"246","Congressman Adam Smith, the new Chairman of the House Armed Services Committee, just stated, “Yes, there is a provi… ",FALSE,115550,NA,2019-01-07 13:38:34,TRUE,NA,"1082270271426433025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25006,FALSE,FALSE,NA,NA,8
"247","....The Fake News Media in our Country is the real Opposition Party. It is truly the Enemy of the People! We must b… ",FALSE,129426,NA,2019-01-07 13:31:00,TRUE,NA,"1082268365081767936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",31164,FALSE,FALSE,NA,NA,8
"248","...The Fake News will knowingly lie and demean in order make the tremendous success of the Trump Administration, an… ",FALSE,98285,NA,2019-01-07 13:09:03,TRUE,NA,"1082262839501508609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22755,FALSE,FALSE,NA,NA,8
"249","With all of the success that our Country is having, including the just released jobs numbers which are off the char… ",FALSE,134397,NA,2019-01-07 12:56:19,TRUE,NA,"1082259636227620865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",29903,FALSE,FALSE,NA,NA,7
"250","V.P. Mike Pence and group had a productive meeting with the Schumer/Pelosi representatives today. Many details of B… ",FALSE,159388,NA,2019-01-06 21:53:57,TRUE,NA,"1082032550112047104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",31836,FALSE,FALSE,NA,NA,16
"251","Our GREAT MILITARY has delivered justice for the heroes lost and wounded in the cowardly attack on the USS Cole. We… ",FALSE,161109,NA,2019-01-06 15:27:49,TRUE,NA,"1081935373914259458",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",35591,FALSE,FALSE,NA,NA,10
"252","Excited to see our friends in Egypt opening the biggest Cathedral in the Middle East. President El-Sisi is moving h… ",FALSE,119662,NA,2019-01-06 14:59:33,TRUE,NA,"1081928260093652999",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23801,FALSE,FALSE,NA,NA,9
"253","....The only reason they do not want to build a Wall is that Walls Work! 99% of our illegal Border crossings will e… ",FALSE,152128,NA,2019-01-06 12:33:39,TRUE,NA,"1081891545245278208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",33466,FALSE,FALSE,NA,NA,7
"254","“We simply cannot allow people to pour into the United States undetected, undocumented, unchecked...” Barrack Obama… ",FALSE,133913,NA,2019-01-06 12:01:42,TRUE,NA,"1081883505049636864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",35313,FALSE,FALSE,NA,NA,7
"255","",FALSE,249648,NA,2019-01-06 02:15:10,FALSE,NA,"1081735898679701505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",75444,FALSE,FALSE,NA,NA,21
"256","Will be going to Camp David tomorrow morning for meetings on Border Security and many other topics with WhiteHouse senior staff.",FALSE,96890,NA,2019-01-06 02:06:29,FALSE,NA,"1081733714437201922",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17822,FALSE,FALSE,NA,NA,21
"257","AP-NORC POLL: “Immigration among the top concerns in 2019.” People want to stop drugs and criminals at the Border.… ",FALSE,97940,NA,2019-01-06 01:47:56,TRUE,NA,"1081729046277509121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23335,FALSE,FALSE,NA,NA,20
"258","“The number of employed Americans has now set a 14th record under President Trump. Over the year, average hourly ea… ",FALSE,77469,NA,2019-01-06 01:35:32,TRUE,NA,"1081725924457041921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17143,FALSE,FALSE,NA,NA,20
"259","“Jobs up big, plus 312,000. Record number working. Manufacturing best in 20 years (Previous administration said thi… ",FALSE,83552,NA,2019-01-06 01:00:30,TRUE,NA,"1081717108176752640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18192,FALSE,FALSE,NA,NA,20
"260","V.P. Mike Pence and team just left the White House. Briefed me on their meeting with the Schumer/Pelosi representat… ",FALSE,116348,NA,2019-01-05 21:05:59,TRUE,NA,"1081658090792148993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23756,FALSE,FALSE,NA,NA,16
"261","Drug makers and companies are not living up to their commitments on pricing. Not being fair to the consumer, or to our Country!",FALSE,135599,NA,2019-01-05 20:49:27,FALSE,NA,"1081653927337213952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",26482,FALSE,FALSE,NA,NA,15
"262","“Former NYTimes editor Jill Abramson rips paper's ‘unmistakably anti-Trump’ bias.”

Ms. Abramson is 100% correct.… ",FALSE,88978,NA,2019-01-05 17:27:18,TRUE,NA,"1081603056846991361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22190,FALSE,FALSE,NA,NA,12
"263","Just had a long and very good call with President Xi of China. Deal is moving along very well. If made, it will be… ",FALSE,143635,NA,2018-12-29 16:03:02,TRUE,NA,"1079045134061371392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",27458,FALSE,FALSE,NA,NA,11
"264","I am in the White House waiting for the Democrats to come on over and make a deal on Border Security. From what I h… ",FALSE,129229,NA,2018-12-29 15:52:24,TRUE,NA,"1079042460800696320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",29749,FALSE,FALSE,NA,NA,10
"265","The Mueller Angry Democrats recently deleted approximately 19,000 Text messages between FBI Agent Lisa Page and her… ",FALSE,113932,NA,2018-12-29 15:42:50,TRUE,NA,"1079040052234203141",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",32146,FALSE,FALSE,NA,NA,10
"266","Thank you to Sean Parnell for the nice comments on foxandfriends about the troops wonderful reaction to Melania an… ",FALSE,114327,NA,2018-12-28 14:51:07,TRUE,NA,"1078664648726061056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21146,FALSE,FALSE,NA,NA,9
"267",".....Honduras, Guatemala and El Salvador are doing nothing for the United States but taking our money. Word is that… ",FALSE,167193,NA,2018-12-28 13:06:13,TRUE,NA,"1078638249562775552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",38925,FALSE,FALSE,NA,NA,8
"268",".....close the Southern Border. Bring our car industry back into the United States where it belongs. Go back to pre… ",FALSE,108552,NA,2018-12-28 12:49:26,TRUE,NA,"1078634025412116480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",24959,FALSE,FALSE,NA,NA,7
"269","....The United States looses soooo much money on Trade with Mexico under NAFTA, over 75 Billion Dollars a year (not… ",FALSE,101500,NA,2018-12-28 12:42:12,TRUE,NA,"1078632205210058752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23381,FALSE,FALSE,NA,NA,7
"270","We will be forced to close the Southern Border entirely if the Obstructionist Democrats do not give us the money to… ",FALSE,156292,NA,2018-12-28 12:16:40,TRUE,NA,"1078625779670503426",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",35794,FALSE,FALSE,NA,NA,7
"271","CNN &amp; others within the Fake News Universe were going wild about my signing MAGA hats for our military in Iraq and… ",FALSE,181054,NA,2018-12-27 23:23:36,TRUE,NA,"1078431231262502912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",43015,FALSE,FALSE,NA,NA,18
"272","This isn’t about the Wall, everybody knows that a Wall will work perfectly (In Israel the Wall works 99.9%). This i… ",FALSE,127695,NA,2018-12-27 22:10:07,TRUE,NA,"1078412737603096576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",30919,FALSE,FALSE,NA,NA,17
"273","Brad Blakeman: “The American people understand that we have been played by foreign actors who would rather have us… ",FALSE,85377,NA,2018-12-27 21:26:10,TRUE,NA,"1078401678930558976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19306,FALSE,FALSE,NA,NA,16
"274","I totally agree! ",FALSE,179374,NA,2018-12-27 21:04:24,FALSE,NA,"1078396200842395648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",44907,FALSE,FALSE,NA,NA,16
"275","There is right now a full scale manhunt going on in California for an illegal immigrant accused of shooting and kil… ",FALSE,145986,NA,2018-12-27 21:04:06,TRUE,NA,"1078396126619930624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",35755,FALSE,FALSE,NA,NA,16
"276","“Border Patrol Agents want the Wall.” Democrat’s say they don’t want the Wall (even though they know it is really n… ",FALSE,105777,NA,2018-12-27 20:39:59,TRUE,NA,"1078390057906638853",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23960,FALSE,FALSE,NA,NA,15
"277","The reason the DACA for Wall deal didn’t get done was that a ridiculous court decision from the 9th Circuit allowed… ",FALSE,82422,NA,2018-12-27 19:44:49,TRUE,NA,"1078376171845361665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20871,FALSE,FALSE,NA,NA,14
"278","The Democrats OBSTRUCTION of the desperately needed Wall, where they almost all recently agreed it should be built,… ",FALSE,85100,NA,2018-12-27 19:41:45,TRUE,NA,"1078375400974307328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19888,FALSE,FALSE,NA,NA,14
"279","Have the Democrats finally realized that we desperately need Border Security and a Wall on the Southern Border. Nee… ",FALSE,131518,NA,2018-12-27 12:06:25,TRUE,NA,"1078260814157701121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",30008,FALSE,FALSE,NA,NA,7
"280","Just returned from visiting our troops in Iraq and Germany. One thing is certain, we have incredible people represe… ",FALSE,168963,NA,2018-12-27 11:59:04,TRUE,NA,"1078258964796706816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",29062,FALSE,FALSE,NA,NA,6
"281",".FLOTUS Melania and I were honored to visit our incredible troops at Al Asad Air Base in Iraq. GOD BLESS THE U.S.A… ",FALSE,224536,NA,2018-12-26 20:35:25,TRUE,NA,"1078026520021544960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",50037,FALSE,FALSE,NA,NA,15
"282","I hope everyone, even the Fake News Media, is having a great Christmas! Our Country is doing very well. We are secu… ",FALSE,247135,NA,2018-12-25 23:18:44,TRUE,NA,"1077705232665272321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",45431,FALSE,FALSE,NA,NA,18
"283","Merry Christmas!",FALSE,502059,NA,2018-12-25 12:59:08,FALSE,NA,"1077549301449060352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",86558,FALSE,FALSE,NA,NA,7
"284","I am in the Oval Office &amp; just gave out a 115 mile long contract for another large section of the Wall in Texas. We… ",FALSE,180461,NA,2018-12-24 22:24:13,TRUE,NA,"1077329121745793025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",40317,FALSE,FALSE,NA,NA,17
"285","Christmas Eve briefing with my team working on North Korea – Progress being made. Looking forward to my next summit… ",FALSE,88523,NA,2018-12-24 21:14:12,TRUE,NA,"1077311502615490560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17293,FALSE,FALSE,NA,NA,16
"286","I am all alone (poor me) in the White House waiting for the Democrats to come back and make a deal on desperately n… ",FALSE,180201,NA,2018-12-24 17:32:44,TRUE,NA,"1077255770725601280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",36915,FALSE,FALSE,NA,NA,12
"287","Saudi Arabia has now agreed to spend the necessary money needed to help rebuild Syria, instead of the United States… ",FALSE,155680,NA,2018-12-24 17:23:22,TRUE,NA,"1077253411358326785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",38002,FALSE,FALSE,NA,NA,12
"288","The Wall is different than the 25 Billion Dollars in Border Security. The complete Wall will be built with the Shut… ",FALSE,100648,NA,2018-12-24 17:10:22,TRUE,NA,"1077250139503452162",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",24909,FALSE,FALSE,NA,NA,12
"289","I never “lashed out” at the Acting Attorney General of the U.S., a man for whom I have great respect. This is a mad… ",FALSE,87832,NA,2018-12-24 16:55:32,TRUE,NA,"1077246407554281472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18900,FALSE,FALSE,NA,NA,11
"290","The only problem our economy has is the Fed. They don’t have a feel for the Market, they don’t understand necessary… ",FALSE,123890,NA,2018-12-24 15:55:22,TRUE,NA,"1077231267559755776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",29861,FALSE,FALSE,NA,NA,10
"291","AMERICA IS RESPECTED AGAIN!",FALSE,155285,NA,2018-12-24 15:33:41,FALSE,NA,"1077225810329825281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",27760,FALSE,FALSE,NA,NA,10
"292","For all of the sympathizers out there of Brett McGurk remember, he was the Obama appointee who was responsible for… ",FALSE,98555,NA,2018-12-24 15:23:22,TRUE,NA,"1077223213598429185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",28157,FALSE,FALSE,NA,NA,10
"293","....We are substantially subsidizing the Militaries of many VERY rich countries all over the world, while at the sa… ",FALSE,106833,NA,2018-12-24 14:59:23,TRUE,NA,"1077217178322194432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",24614,FALSE,FALSE,NA,NA,9
"294","America is the greatest Country in the world and my job is to fight for ALL citizens, even those who have made mist… ",FALSE,96767,NA,2018-12-19 02:07:01,TRUE,NA,"1075210867678109697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20246,FALSE,FALSE,NA,NA,21
"295","The Democrats, are saying loud and clear that they do not want to build a Concrete Wall - but we are not building a… ",FALSE,98068,NA,2018-12-19 01:13:30,TRUE,NA,"1075197395892404231",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22352,FALSE,FALSE,NA,NA,20
"296","Congratulations to MarthaMcSally on her appointment by Governor DougDucey as the Great new Senator from Arizona -… ",FALSE,57544,NA,2018-12-19 00:59:08,TRUE,NA,"1075193782885326849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11396,FALSE,FALSE,NA,NA,19
"297","“President Donald J. Trump’s Commission on School Safety examined ways to make our schools safe for all students an… ",FALSE,45718,NA,2018-12-18 22:42:37,TRUE,NA,"1075159426968027136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10679,FALSE,FALSE,NA,NA,17
"298","Michael Isikoff was the first to report Dossier allegations and now seriously doubts the Dossier claims. The whole… ",FALSE,81382,NA,2018-12-18 13:32:34,TRUE,NA,"1075021002441220096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20788,FALSE,FALSE,NA,NA,8
"299","....WILL NEVER BE PROVEN AND ARE LIKELY FALSE.”  Thank you to Michael Isikoff, Yahoo, for honesty. What this means… ",FALSE,75251,NA,2018-12-18 13:22:29,TRUE,NA,"1075018465356996609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19034,FALSE,FALSE,NA,NA,8
"300","Russia Dossier reporter now doubts dopey Christopher Steele’s claims! “When you get into the details of the Steele… ",FALSE,56679,NA,2018-12-18 13:14:40,TRUE,NA,"1075016498987573249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14183,FALSE,FALSE,NA,NA,8
